ndc,opioid,recovery
411630575,0,0
411630578,0,0
411630584,0,0
411630585,0,0
411630588,0,0
411630590,0,0
411630595,0,0
411630600,0,0
411630602,0,0
411630603,0,0
411630604,0,0
411630607,0,0
411630608,0,0
411630609,0,0
411630610,0,0
411630611,0,0
411630612,0,0
411630616,0,0
411630617,0,0
411630618,0,0
411630619,0,0
411630620,0,0
411630621,0,0
411630622,0,0
411630629,0,0
411630630,0,0
411630635,0,0
411630641,0,0
411630645,0,0
411630647,0,0
411630652,0,0
411630656,0,0
411630657,0,0
411630660,0,0
411630664,0,0
411630666,0,0
411630667,0,0
411630668,0,0
411630678,0,0
411630679,0,0
411630685,0,0
411630689,0,0
411630690,0,0
411630691,0,0
411630692,0,0
411630693,0,0
411630698,0,0
411630701,0,0
411630707,0,0
411630709,0,0
411630716,0,0
411630725,0,0
411630728,0,0
411630735,0,0
411630737,0,0
411630738,0,0
411630742,0,0
411630750,0,0
411630751,0,0
411630759,0,0
411630763,0,0
411630769,0,0
411630770,0,0
411630788,0,0
411630797,0,0
411630798,0,0
411630799,0,0
411630801,0,0
411630804,0,0
411630806,0,0
411630807,0,0
411630809,0,0
411630810,0,0
411630811,0,0
411630812,0,0
411630816,0,0
411630821,0,0
411630822,0,0
411630825,0,0
411630828,0,0
411630831,0,0
411630836,0,0
411630837,0,0
411630839,0,0
411630843,0,0
411630845,0,0
411630851,0,0
411630854,0,0
411630855,0,0
411630856,0,0
411630866,0,0
411630870,0,0
411630871,0,0
411630872,0,0
411630873,0,0
411630876,0,0
411630878,0,0
411630881,0,0
411630882,0,0
411630884,0,0
411630888,0,0
411630897,0,0
411630898,0,0
411630902,0,0
411630903,0,0
411630908,0,0
411630911,0,0
411630913,0,0
411630915,0,0
411630917,0,0
411630918,0,0
411630922,0,0
411630923,0,0
411630941,0,0
411630942,0,0
411630944,0,0
411630945,0,0
411630946,0,0
411630947,0,0
411630949,0,0
411630950,0,0
411630952,0,0
411630955,0,0
411630956,0,0
411630958,0,0
411630959,0,0
411630962,0,0
411630964,0,0
411630970,0,0
411630973,0,0
411630974,0,0
411630977,0,0
411630980,0,0
411630985,0,0
411630987,0,0
411630990,0,0
411630994,0,0
411630997,0,0
411670014,0,0
411670031,0,0
411670032,0,0
411670035,0,0
411670036,0,0
411670039,0,0
411670040,0,0
411670053,0,0
411670060,0,0
411670061,0,0
411670063,0,0
411670066,0,0
411670067,0,0
411670073,0,0
411670075,0,0
411670076,0,0
411670077,0,0
411670083,0,0
411670084,0,0
411670085,0,0
411670086,0,0
411670087,0,0
411670088,0,0
411670089,0,0
411670091,0,0
411670092,0,0
411670093,0,0
411670094,0,0
411670095,0,0
411670096,0,0
411670100,0,0
411670104,0,0
411670105,0,0
411670106,0,0
411670170,0,0
411670172,0,0
411670174,0,0
411670176,0,0
411670190,0,0
411670230,0,0
411670242,0,0
411670243,0,0
411670244,0,0
411670262,0,0
411670331,0,0
411670332,0,0
411670333,0,0
411670334,0,0
411670335,0,0
411670339,0,0
411670341,0,0
411670342,0,0
411670404,0,0
411670412,0,0
411670470,0,0
411670501,0,0
411670505,0,0
411670506,0,0
411670510,0,0
411670540,0,0
411670567,0,0
411670570,0,0
411670574,0,0
411670575,0,0
411670581,0,0
411670582,0,0
411670584,0,0
411670585,0,0
411670600,0,0
411670610,0,0
411670625,0,0
411670640,0,0
411670662,0,0
411670663,0,0
411670673,0,0
411670675,0,0
411670773,0,0
411670801,0,0
411670805,0,0
411670827,0,0
411670830,0,0
411670843,0,0
411670844,0,0
411670847,0,0
411670850,0,0
411670851,0,0
411670920,0,0
411670934,0,0
411670935,0,0
411670936,0,0
411670938,0,0
411670940,0,0
411670942,0,0
411670943,0,0
411670944,0,0
411670952,0,0
411670954,0,0
411670955,0,0
411670956,0,0
411670957,0,0
411670961,0,0
411670962,0,0
411670964,0,0
411670965,0,0
411670966,0,0
411670968,0,0
411670969,0,0
411670977,0,0
411670978,0,0
411670979,0,0
411670980,0,0
411670981,0,0
411671000,0,0
411671001,0,0
411671002,0,0
411671003,0,0
411671004,0,0
411671005,0,0
411671006,0,0
411671007,0,0
411671008,0,0
411671030,0,0
411671031,0,0
411671040,0,0
411671214,0,0
411671601,0,0
411671602,0,0
411671603,0,0
411671651,0,0
411671710,0,0
411673001,0,0
411673002,0,0
411673006,0,0
411673102,0,0
411673301,0,0
411673304,0,0
411673305,0,0
411673306,0,0
411673307,0,0
411673309,0,0
411673316,0,0
411673318,0,0
411673319,0,0
411673320,0,0
411673325,0,0
411673330,0,0
411673510,0,0
411673530,0,0
411674000,0,0
411674002,0,0
411674120,0,0
411674121,0,0
411674122,0,0
411674131,0,0
411674222,0,0
411674232,0,0
411674233,0,0
411674244,0,0
411674255,0,0
411674266,0,0
411674310,0,0
411674320,0,0
411675800,0,0
411675900,0,0
411676011,0,0
411676020,0,0
411676021,0,0
411676032,0,0
411676040,0,0
411676050,0,0
411676061,0,0
411676100,0,0
411676101,0,0
411676132,0,0
411676152,0,0
411676174,0,0
411676180,0,0
411676202,0,0
411677300,0,0
411677449,0,0
411677514,0,0
411677516,0,0
411677518,0,0
411677773,0,0
411679005,0,0
411900001,0,0
411900002,0,0
411900003,0,0
411900004,0,0
411900041,0,0
411900047,0,0
411900050,0,0
411900054,0,0
411900056,0,0
411900063,0,0
411900065,0,0
411900067,0,0
411900069,0,0
411900072,0,0
411900074,0,0
411900083,0,0
411900094,0,0
411900104,0,0
411900105,0,0
411900112,0,0
411900113,0,0
411900117,0,0
411900121,0,0
411900124,0,0
411900130,0,0
411900131,0,0
411900132,0,0
411900133,0,0
411900134,0,0
411900135,0,0
411900136,0,0
411900141,0,0
411900153,0,0
411900160,0,0
411900161,0,0
411900163,0,0
411900165,0,0
411900166,0,0
411900175,0,0
411900176,0,0
411900179,0,0
411900186,0,0
411900187,0,0
411900194,0,0
411900200,0,0
411900201,0,0
411900203,0,0
411900205,0,0
411900207,0,0
411900208,0,0
411900210,0,0
411900213,0,0
411900224,0,0
411900227,0,0
411900243,0,0
411900244,0,0
411900245,0,0
411900255,0,0
411900272,0,0
411900278,0,0
411900279,0,0
411900281,0,0
411900284,0,0
411900295,0,0
411900296,0,0
411900299,0,0
411900300,0,0
411900302,0,0
411900306,0,0
411900308,0,0
411900310,0,0
411900311,0,0
411900318,0,0
411900319,0,0
411900321,0,0
411900332,0,0
411900335,0,0
411900337,0,0
411900357,0,0
411900358,0,0
411900359,0,0
411900368,0,0
411900370,0,0
411900371,0,0
411900374,0,0
411900379,0,0
411900384,0,0
411900396,0,0
411900403,0,0
411900416,0,0
411900425,0,0
411900426,0,0
411900428,0,0
411900432,0,0
411900434,0,0
411900437,0,0
411900439,0,0
411900441,0,0
411900443,0,0
411900458,0,0
411900459,0,0
411900460,0,0
411900461,0,0
411900462,0,0
411900466,0,0
411900467,0,0
411900468,0,0
411900469,0,0
411900475,0,0
411900476,0,0
411900477,0,0
411900478,0,0
411900479,0,0
411900484,0,0
411900485,0,0
411900486,0,0
411900489,0,0
411900498,0,0
411900503,0,0
411900516,0,0
411900517,0,0
411900520,0,0
411900536,0,0
411900544,0,0
411900548,0,0
411900571,0,0
411900575,0,0
411900590,0,0
411900595,0,0
411900602,0,0
411900603,0,0
411900604,0,0
411900612,0,0
411900619,0,0
411900622,0,0
411900641,0,0
411900647,0,0
411900648,0,0
411900656,0,0
411900660,0,0
411900664,0,0
411900667,0,0
411900668,0,0
411900679,0,0
411900686,0,0
411900703,0,0
411900742,0,0
411900751,0,0
411900763,0,0
411900799,0,0
411900804,0,0
411900822,0,0
411900831,0,0
411900851,0,0
411900852,0,0
411900871,0,0
411900882,0,0
411900897,0,0
411900898,0,0
411900903,0,0
411900906,0,0
411900913,0,0
411900915,0,0
411900931,0,0
411900941,0,0
411900944,0,0
411900947,0,0
411900950,0,0
411900951,0,0
411900973,0,0
411900974,0,0
411900977,0,0
411900987,0,0
412260411,0,0
412260686,0,0
412500000,0,0
412500001,0,0
412500002,0,0
412500003,0,0
412500004,0,0
412500005,0,0
412500006,0,0
412500007,0,0
412500008,0,0
412500009,0,0
412500010,0,0
412500011,0,0
412500012,0,0
412500013,0,0
412500014,0,0
412500015,0,0
412500016,0,0
412500017,0,0
412500018,0,0
412500019,0,0
412500020,0,0
412500021,0,0
412500022,0,0
412500023,0,0
412500024,0,0
412500025,0,0
412500026,0,0
412500027,0,0
412500028,0,0
412500029,0,0
412500030,0,0
412500032,0,0
412500033,0,0
412500034,0,0
412500035,0,0
412500036,0,0
412500037,0,0
412500038,0,0
412500039,0,0
412500040,0,0
412500041,0,0
412500042,0,0
412500043,0,0
412500044,0,0
412500045,0,0
412500046,0,0
412500047,0,0
412500048,0,0
412500049,0,0
412500050,0,0
412500051,0,0
412500052,0,0
412500053,0,0
412500054,0,0
412500055,0,0
412500056,0,0
412500057,0,0
412500058,0,0
412500059,0,0
412500060,0,0
412500061,0,0
412500062,0,0
412500063,0,0
412500064,0,0
412500065,0,0
412500066,0,0
412500067,0,0
412500068,0,0
412500069,0,0
412500070,0,0
412500071,0,0
412500072,0,0
412500073,0,0
412500074,0,0
412500075,0,0
412500076,0,0
412500077,0,0
412500078,0,0
412500079,0,0
412500080,0,0
412500082,0,0
412500083,0,0
412500084,0,0
412500085,0,0
412500086,0,0
412500087,0,0
412500088,0,0
412500089,0,0
412500091,0,0
412500092,0,0
412500093,0,0
412500094,0,0
412500095,0,0
412500096,0,0
412500097,0,0
412500098,0,0
412500099,0,0
412500100,0,0
412500101,0,0
412500102,0,0
412500103,0,0
412500104,0,0
412500105,0,0
412500106,0,0
412500107,0,0
412500108,0,0
412500109,0,0
412500111,0,0
412500112,0,0
412500113,0,0
412500114,0,0
412500115,0,0
412500116,0,0
412500117,0,0
412500118,0,0
412500119,0,0
412500120,0,0
412500121,0,0
412500122,0,0
412500124,0,0
412500125,0,0
412500126,0,0
412500127,0,0
412500128,0,0
412500129,0,0
412500130,0,0
412500131,0,0
412500132,0,0
412500133,0,0
412500134,0,0
412500135,0,0
412500136,0,0
412500137,0,0
412500138,0,0
412500139,0,0
412500140,0,0
412500141,0,0
412500142,0,0
412500143,0,0
412500144,0,0
412500145,0,0
412500146,0,0
412500148,0,0
412500149,0,0
412500153,0,0
412500154,0,0
412500158,0,0
412500159,0,0
412500160,0,0
412500161,0,0
412500162,0,0
412500163,0,0
412500164,0,0
412500165,0,0
412500166,0,0
412500167,0,0
412500168,0,0
412500170,0,0
412500171,0,0
412500173,0,0
412500175,0,0
412500176,0,0
412500177,0,0
412500179,0,0
412500180,0,0
412500181,0,0
412500183,0,0
412500185,0,0
412500186,0,0
412500187,0,0
412500188,0,0
412500190,0,0
412500191,0,0
412500193,0,0
412500194,0,0
412500198,0,0
412500200,0,0
412500201,0,0
412500202,0,0
412500204,0,0
412500205,0,0
412500206,0,0
412500209,0,0
412500213,0,0
412500214,0,0
412500215,0,0
412500216,0,0
412500217,0,0
412500218,0,0
412500220,0,0
412500223,0,0
412500224,0,0
412500226,0,0
412500227,0,0
412500228,0,0
412500229,0,0
412500234,0,0
412500236,0,0
412500238,0,0
412500239,0,0
412500240,0,0
412500241,0,0
412500242,0,0
412500243,0,0
412500245,0,0
412500247,0,0
412500248,0,0
412500251,0,0
412500253,0,0
412500254,0,0
412500255,0,0
412500256,0,0
412500263,0,0
412500264,0,0
412500266,0,0
412500269,0,0
412500271,0,0
412500272,0,0
412500273,0,0
412500274,0,0
412500275,0,0
412500277,0,0
412500278,0,0
412500279,0,0
412500280,0,0
412500281,0,0
412500284,0,0
412500289,0,0
412500291,0,0
412500294,0,0
412500296,0,0
412500299,0,0
412500300,0,0
412500301,0,0
412500302,0,0
412500303,0,0
412500304,0,0
412500305,0,0
412500306,0,0
412500307,0,0
412500308,0,0
412500309,0,0
412500310,0,0
412500311,0,0
412500312,0,0
412500313,0,0
412500314,0,0
412500315,0,0
412500318,0,0
412500320,0,0
412500321,0,0
412500323,0,0
412500325,0,0
412500326,0,0
412500328,0,0
412500329,0,0
412500330,0,0
412500332,0,0
412500333,0,0
412500334,0,0
412500335,0,0
412500336,0,0
412500337,0,0
412500338,0,0
412500340,0,0
412500341,0,0
412500344,0,0
412500345,0,0
412500349,0,0
412500352,0,0
412500357,0,0
412500358,0,0
412500359,0,0
412500360,0,0
412500361,0,0
412500365,0,0
412500367,0,0
412500368,0,0
412500370,0,0
412500371,0,0
412500374,0,0
412500377,0,0
412500379,0,0
412500380,0,0
412500381,0,0
412500384,0,0
412500387,0,0
412500388,0,0
412500389,0,0
412500390,0,0
412500393,0,0
412500394,0,0
412500396,0,0
412500397,0,0
412500398,0,0
412500399,0,0
412500400,0,0
412500401,0,0
412500402,0,0
412500403,0,0
412500404,0,0
412500405,0,0
412500406,0,0
412500407,0,0
412500408,0,0
412500410,0,0
412500412,0,0
412500413,0,0
412500416,0,0
412500417,0,0
412500419,0,0
412500421,0,0
412500422,0,0
412500423,0,0
412500424,0,0
412500425,0,0
412500426,0,0
412500430,0,0
412500431,0,0
412500432,0,0
412500433,0,0
412500434,0,0
412500435,0,0
412500437,0,0
412500438,0,0
412500439,0,0
412500440,0,0
412500441,0,0
412500442,0,0
412500443,0,0
412500444,0,0
412500447,0,0
412500449,0,0
412500450,0,0
412500452,0,0
412500453,0,0
412500456,0,0
412500458,0,0
412500459,0,0
412500460,0,0
412500461,0,0
412500462,0,0
412500463,0,0
412500464,0,0
412500465,0,0
412500466,0,0
412500467,0,0
412500468,0,0
412500471,0,0
412500472,0,0
412500473,0,0
412500475,0,0
412500476,0,0
412500477,0,0
412500478,0,0
412500479,0,0
412500480,0,0
412500481,0,0
412500482,0,0
412500484,0,0
412500485,0,0
412500486,0,0
412500487,0,0
412500489,0,0
412500490,0,0
412500491,0,0
412500492,0,0
412500494,0,0
412500497,0,0
412500498,0,0
412500499,0,0
412500500,0,0
412500501,0,0
412500502,0,0
412500504,0,0
412500505,0,0
412500507,0,0
412500509,0,0
412500510,0,0
412500511,0,0
412500512,0,0
412500513,0,0
412500516,0,0
412500517,0,0
412500519,0,0
412500520,0,0
412500521,0,0
412500523,0,0
412500525,0,0
412500527,0,0
412500528,0,0
412500532,0,0
412500533,0,0
412500535,0,0
412500536,0,0
412500538,0,0
412500541,0,0
412500543,0,0
412500544,0,0
412500546,0,0
412500547,0,0
412500548,0,0
412500550,0,0
412500551,0,0
412500554,0,0
412500556,0,0
412500558,0,0
412500565,0,0
412500568,0,0
412500571,0,0
412500572,0,0
412500575,0,0
412500576,0,0
412500578,0,0
412500581,0,0
412500582,0,0
412500583,0,0
412500588,0,0
412500589,0,0
412500590,0,0
412500595,0,0
412500596,0,0
412500599,0,0
412500600,0,0
412500601,0,0
412500602,0,0
412500603,0,0
412500604,0,0
412500605,0,0
412500606,0,0
412500607,0,0
412500609,0,0
412500611,0,0
412500612,0,0
412500613,0,0
412500615,0,0
412500616,0,0
412500617,0,0
412500619,0,0
412500620,0,0
412500621,0,0
412500622,0,0
412500626,0,0
412500630,0,0
412500631,0,0
412500634,0,0
412500635,0,0
412500640,0,0
412500641,0,0
412500645,0,0
412500647,0,0
412500648,0,0
412500650,0,0
412500651,0,0
412500656,0,0
412500657,0,0
412500660,0,0
412500663,0,0
412500664,0,0
412500666,0,0
412500667,0,0
412500668,0,0
412500673,0,0
412500677,0,0
412500678,0,0
412500679,0,0
412500680,0,0
412500685,0,0
412500688,0,0
412500690,0,0
412500693,0,0
412500695,0,0
412500697,0,0
412500698,0,0
412500699,0,0
412500700,0,0
412500701,0,0
412500702,0,0
412500703,0,0
412500704,0,0
412500705,0,0
412500706,0,0
412500707,0,0
412500708,0,0
412500717,0,0
412500719,0,0
412500720,0,0
412500721,0,0
412500722,0,0
412500724,0,0
412500725,0,0
412500730,0,0
412500734,0,0
412500735,0,0
412500740,0,0
412500742,0,0
412500747,0,0
412500750,0,0
412500751,0,0
412500759,0,0
412500760,0,0
412500763,0,0
412500766,0,0
412500769,0,0
412500770,0,0
412500775,0,0
412500777,0,0
412500778,0,0
412500780,0,0
412500782,0,0
412500784,0,0
412500785,0,0
412500791,0,0
412500792,0,0
412500796,0,0
412500798,0,0
412500799,0,0
412500800,0,0
412500801,0,0
412500802,0,0
412500804,0,0
412500806,0,0
412500807,0,0
412500808,0,0
412500811,0,0
412500816,0,0
412500817,0,0
412500820,0,0
412500821,0,0
412500822,0,0
412500825,0,0
412500826,0,0
412500827,0,0
412500829,0,0
412500831,0,0
412500835,0,0
412500836,0,0
412500837,0,0
412500839,0,0
412500843,0,0
412500845,0,0
412500849,0,0
412500850,0,0
412500851,0,0
412500852,0,0
412500854,0,0
412500855,0,0
412500856,0,0
412500862,0,0
412500866,0,0
412500870,0,0
412500871,0,0
412500872,0,0
412500873,0,0
412500875,0,0
412500876,0,0
412500877,0,0
412500880,0,0
412500881,0,0
412500882,0,0
412500884,0,0
412500885,0,0
412500897,0,0
412500898,0,0
412500899,0,0
412500900,0,0
412500901,0,0
412500903,0,0
412500906,0,0
412500907,0,0
412500908,0,0
412500909,0,0
412500910,0,0
412500911,0,0
412500912,0,0
412500913,0,0
412500915,0,0
412500917,0,0
412500918,0,0
412500920,0,0
412500921,0,0
412500922,0,0
412500923,0,0
412500924,0,0
412500925,0,0
412500927,0,0
412500928,0,0
412500931,0,0
412500933,0,0
412500935,0,0
412500939,0,0
412500940,0,0
412500941,0,0
412500942,0,0
412500943,0,0
412500944,0,0
412500946,0,0
412500947,0,0
412500948,0,0
412500949,0,0
412500950,0,0
412500952,0,0
412500953,0,0
412500957,0,0
412500958,0,0
412500959,0,0
412500962,0,0
412500964,0,0
412500966,0,0
412500968,0,0
412500970,0,0
412500971,0,0
412500972,0,0
412500974,0,0
412500975,0,0
412500977,0,0
412500980,0,0
412500983,0,0
412500987,0,0
412500990,0,0
412500991,0,0
412500992,0,0
412500993,0,0
412500994,0,0
412500995,0,0
412500998,0,0
412500999,0,0
412680002,0,0
412680008,0,0
412680029,0,0
412680041,0,0
412680046,0,0
412680050,0,0
412680065,0,0
412680074,0,0
412680094,0,0
412680105,0,0
412680130,0,0
412680139,0,0
412680141,0,0
412680165,0,0
412680175,0,0
412680215,0,0
412680255,0,0
412680271,0,0
412680272,0,0
412680302,0,0
412680306,0,0
412680310,0,0
412680337,0,0
412680344,0,0
412680358,0,0
412680359,0,0
412680368,0,0
412680374,0,0
412680403,0,0
412680405,0,0
412680416,0,0
412680422,0,0
412680430,0,0
412680432,0,0
412680437,0,0
412680441,0,0
412680458,0,0
412680461,0,0
412680469,0,0
412680484,0,0
412680490,0,0
412680532,0,0
412680535,0,0
412680544,0,0
412680578,0,0
412680588,0,0
412680600,0,0
412680604,0,0
412680612,0,0
412680647,0,0
412680660,0,0
412680668,0,0
412680807,0,0
412680851,0,0
412680897,0,0
412680903,0,0
412680977,0,0
413910119,0,0
413910120,0,0
413910121,0,0
414150001,0,0
414150002,0,0
414150003,0,0
414150004,0,0
414150005,0,0
414150006,0,0
414150007,0,0
414150008,0,0
414150009,0,0
414150046,0,0
414150047,0,0
414150048,0,0
414150049,0,0
414150050,0,0
414150051,0,0
414150056,0,0
414150076,0,0
414150110,0,0
414150120,0,0
414150124,0,0
414150210,0,0
414150325,0,0
414150400,0,0
414150420,0,0
414420110,0,0
414420123,0,0
414420133,0,0
414420143,0,0
414420149,0,0
414420150,0,0
414420152,0,0
414770420,0,0
414990105,0,0
414990106,0,0
414990107,0,0
414990122,0,0
414990123,0,0
414990124,0,0
414990125,0,0
415200001,0,0
415200002,0,0
415200003,0,0
415200004,0,0
415200005,0,0
415200006,0,0
415200007,0,0
415200008,0,0
415200009,0,0
415200011,0,0
415200012,0,0
415200013,0,0
415200014,0,0
415200015,0,0
415200016,0,0
415200017,0,0
415200018,0,0
415200019,0,0
415200020,0,0
415200021,0,0
415200022,0,0
415200023,0,0
415200024,0,0
415200025,0,0
415200026,0,0
415200027,0,0
415200029,0,0
415200030,0,0
415200031,0,0
415200032,0,0
415200033,0,0
415200034,0,0
415200035,0,0
415200036,0,0
415200037,0,0
415200038,0,0
415200039,0,0
415200040,0,0
415200041,0,0
415200042,0,0
415200043,0,0
415200044,0,0
415200045,0,0
415200046,0,0
415200047,0,0
415200048,0,0
415200049,0,0
415200050,0,0
415200051,0,0
415200052,0,0
415200053,0,0
415200054,0,0
415200055,0,0
415200056,0,0
415200057,0,0
415200058,0,0
415200059,0,0
415200060,0,0
415200061,0,0
415200062,0,0
415200063,0,0
415200064,0,0
415200065,0,0
415200066,0,0
415200068,0,0
415200069,0,0
415200070,0,0
415200071,0,0
415200072,0,0
415200074,0,0
415200075,0,0
415200076,0,0
415200078,0,0
415200079,0,0
415200080,0,0
415200081,0,0
415200082,0,0
415200083,0,0
415200084,0,0
415200085,0,0
415200086,0,0
415200087,0,0
415200088,0,0
415200089,0,0
415200091,0,0
415200092,0,0
415200093,0,0
415200094,0,0
415200096,0,0
415200098,0,0
415200099,0,0
415200100,0,0
415200101,0,0
415200103,0,0
415200104,0,0
415200105,0,0
415200106,0,0
415200107,0,0
415200108,0,0
415200109,0,0
415200110,0,0
415200111,0,0
415200112,0,0
415200113,0,0
415200114,0,0
415200115,0,0
415200116,0,0
415200117,0,0
415200118,0,0
415200119,0,0
415200120,0,0
415200121,0,0
415200123,0,0
415200125,0,0
415200126,0,0
415200127,0,0
415200129,0,0
415200130,0,0
415200131,0,0
415200133,0,0
415200136,0,0
415200138,0,0
415200139,0,0
415200140,0,0
415200141,0,0
415200142,0,0
415200143,0,0
415200145,0,0
415200153,0,0
415200155,0,0
415200157,0,0
415200160,0,0
415200161,0,0
415200162,0,0
415200163,0,0
415200164,0,0
415200165,0,0
415200166,0,0
415200167,0,0
415200168,0,0
415200169,0,0
415200170,0,0
415200171,0,0
415200172,0,0
415200175,0,0
415200176,0,0
415200178,0,0
415200179,0,0
415200180,0,0
415200182,0,0
415200183,0,0
415200187,0,0
415200188,0,0
415200189,0,0
415200190,0,0
415200191,0,0
415200192,0,0
415200193,0,0
415200195,0,0
415200196,0,0
415200197,0,0
415200198,0,0
415200199,0,0
415200201,0,0
415200203,0,0
415200204,0,0
415200205,0,0
415200206,0,0
415200207,0,0
415200208,0,0
415200209,0,0
415200210,0,0
415200211,0,0
415200213,0,0
415200214,0,0
415200217,0,0
415200218,0,0
415200220,0,0
415200223,0,0
415200224,0,0
415200225,0,0
415200226,0,0
415200227,0,0
415200228,0,0
415200229,0,0
415200230,0,0
415200231,0,0
415200233,0,0
415200234,0,0
415200235,0,0
415200236,0,0
415200238,0,0
415200240,0,0
415200241,0,0
415200242,0,0
415200244,0,0
415200248,0,0
415200251,0,0
415200252,0,0
415200255,0,0
415200259,0,0
415200270,0,0
415200271,0,0
415200272,0,0
415200274,0,0
415200279,0,0
415200280,0,0
415200281,0,0
415200282,0,0
415200283,0,0
415200288,0,0
415200289,0,0
415200293,0,0
415200294,0,0
415200295,0,0
415200296,0,0
415200297,0,0
415200300,0,0
415200301,0,0
415200302,0,0
415200304,0,0
415200305,0,0
415200306,0,0
415200308,0,0
415200309,0,0
415200310,0,0
415200311,0,0
415200312,0,0
415200313,0,0
415200314,0,0
415200315,0,0
415200318,0,0
415200319,0,0
415200320,0,0
415200321,0,0
415200323,0,0
415200325,0,0
415200326,0,0
415200328,0,0
415200329,0,0
415200330,0,0
415200332,0,0
415200333,0,0
